Name,Date,legal form,Industry,Country
"
Norddeutsche Energie Windpark 26 G","
15.11.2016",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 45 G","
28.12.2017",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 51 G","
16.08.2022",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 50 G","
02.01.2020",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 58 G","
16.08.2022",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 55 G","
16.08.2022",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 52 G","
15.08.2022",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 54 G","
10.08.2022",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 60 G","
16.08.2022",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 61 G","
03.08.2023",Limited partnership,Energy,Germany
"
Nordwald:Energie GmbH & Co. KG
b)
","
23.02.2021",Limited partnership,Energy,Germany
"
Norddeutsche Energie Windpark 62 G","
03.08.2023",Limited partnership,Energy,Germany
"
OPM Energy UG (haftungsbeschränkt)","
20.01.2022",Limited partnership,Energy,Germany
"
OS Energie Ground GmbH & Co. KG
b)","
28.02.2020",Limited partnership,Energy,Germany
"
OSO Erneuerbare Energien GmbH & Co","
22.12.2022",Limited partnership,Energy,Germany
"
Volksbank BBS Erneuerbare Energien","
27.03.2020",Limited partnership,Energy,Germany
"
Obere Mühle Energie GmbH & Co. KG
","
27.02.2018",Limited partnership,Energy,Germany
"
OneSolar Energie GmbH & Co. KG
b)
","
24.07.2018",Limited partnership,Energy,Germany
"
Opera 4. Energie GmbH & Co. KG
b)
","
04.06.2020",Limited partnership,Energy,Germany
"
Orbis GmbH & Co. Energie- und
Umwe","
11.04.2023",Limited partnership,Energy,Germany
"
Ostküste Energie GmbH & Co.
KG
 
b","
28.02.2019",Limited partnership,Energy,Germany
"
Pentoplus Energy GmbH & Co. KG
b)
","
24.05.2016",Limited partnership,Energy,Germany
"
PT Erneuerbare Energien GmbH & Co.","
08.05.2019",Limited partnership,Energy,Germany
"
PT dritte alternative Energie UG
(","
11.12.2019",Limited partnership,Energy,Germany
"
PT fünfte alternative Energie UG
(","
08.12.2021",Limited partnership,Energy,Germany
"
PT zweite alternative Energie UG
(","
11.12.2019",Limited partnership,Energy,Germany
"
PVA 122 Stahl Sonnenenergie GmbH &","
05.10.2020",Limited partnership,Energy,Germany
"
Pfaff Energie- und Gebäudetechnik ","
11.05.2021",Limited partnership,Energy,Germany
"
Pfalzwerke Neue Energie Kindenheim","
20.06.2016",Limited partnership,Energy,Germany
"
PassivEnergie Liegenschaften GmbH ","
28.09.2017",Limited partnership,Energy,Germany
"
Pieper öko Energie GmbH & Co. KG
b","
19.07.2018",Limited partnership,Energy,Germany
"
Plütscheider Erneuerbare Energie G","
27.05.2022",Limited partnership,Energy,Germany
"
Pohlen Energie GmbH & Co. KG
b)
Ge","
11.01.2019",Limited partnership,Energy,Germany
"
Pollozek Grüne Energie GmbH & Co. ","
25.07.2022",Limited partnership,Energy,Germany
"
Port Mukran Energie GmbH & Co. KG
","
25.02.2021",Limited partnership,Energy,Germany
"
Prae-Energie GmbH & Co. KG
b)
Schw","
29.06.2016",Limited partnership,Energy,Germany
"
RB Energie GmbH & Co. KG
b)
Faßber","
08.12.2022",Limited partnership,Energy,Germany
"
RCS Erneuerbare Energie GmbH & Co.","
31.07.2020",Limited partnership,Energy,Germany
"
RS Energie & Service KG
b)
Hauneta","
12.05.2021",Limited partnership,Energy,Germany
"
Ratzeburg Energie 1 GmbH & Co. KG
","
30.11.2022",Limited partnership,Energy,Germany
"
ReSa Energie und Bauconsulting UG ","
10.05.2023",Limited partnership,Energy,Germany
"
RS Energie GmbH & Co. KG
b)
Oldenb","
31.01.2019",Limited partnership,Energy,Germany
"
RST Sonnen Energie GmbH & Co. KG
b","
07.10.2021",Limited partnership,Energy,Germany
"
Regenerative Energien Ernersdorf U","
22.04.2022",Limited partnership,Energy,Germany
"
Regenerative Energien Grischow Gmb","
05.10.2016",Limited partnership,Energy,Germany
"
Rhein-Ahr-Energie Netz GmbH & Co. ","
22.08.2018",Limited partnership,Energy,Germany
"
Rohen Hof Energie GmbH & Co. KG
b)","
25.07.2023",Limited partnership,Energy,Germany
"
Ridder Energie GmbH & Co KG
b)
Ham","
16.12.2022",Limited partnership,Energy,Germany
"
DGS Roth GmbH & Co. KG
b)
Bubsheim","
08.08.2016",Limited partnership,Energy,Germany
"
SOLAR-X Deutsche Energie Immobilie","
22.05.2018",Limited partnership,Energy,Germany
"
STADEL Energie & Gebäudetechnik Gm","
20.06.2022",Limited partnership,Energy,Germany
"
Chalkomedusa Grundstücksverwaltung","
18.12.2019",Limited partnership,Energy,Germany
"
Schmalzhaf Energie GmbH & Co. KG
b","
02.03.2016",Limited partnership,Energy,Germany
"
Sandering Energie GmbH & Co. KG
b)","
02.09.2021",Limited partnership,Energy,Germany
"
Schmid Energie KG
b)
Blaufelden
Ge","
10.07.2023",Limited partnership,Energy,Germany
"
Schapfl Energie- und Immobilien KG","
13.09.2016",Limited partnership,Energy,Germany
"
Schmidt Energie GmbH & Co. KG
b)
W","
28.04.2023",Limited partnership,Energy,Germany
"
Schöller Energie Holding GmbH & Co","
19.02.2019",Limited partnership,Energy,Germany
"
Sciolla Erneuerbare Energien No II","
23.10.2018",Limited partnership,Energy,Germany
"
Sciolla Erneuerbare Energien No V ","
23.10.2018",Limited partnership,Energy,Germany
"
Sciolla Erneuerbare Energien No VI","
23.10.2018",Limited partnership,Energy,Germany
"
SelzEnergie Netz GmbH & Co. KG
b)
","
23.10.2023",Limited partnership,Energy,Germany
"
Siemen & Krusen Bio-Energie GmbH u","
07.09.2018",Limited partnership,Energy,Germany
"
Siebert Energie 18 GmbH & Co. KG
b","
12.12.2018",Limited partnership,Energy,Germany
"
Siebert Energie 19 GmbH & Co. KG
b","
14.12.2018",Limited partnership,Energy,Germany
"
Siebert Energie Lalendorf GmbH & C","
30.05.2022",Limited partnership,Energy,Germany
"
Siegfried Kern Energie GmbH & Co. ","
21.01.2021",Limited partnership,Energy,Germany
"
SkyPower Energie GmbH & Co. KG
b)
","
08.06.2017",Limited partnership,Energy,Germany
"
Smart Energy Invest III GmbH & Co.","
13.10.2020",Limited partnership,Energy,Germany
"
SolNet Solarportfolio 4 GmbH & Co.","
09.02.2023",Limited partnership,Energy,Germany
"
SolarEnergie Allgäu GmbH & Co. KG
","
12.09.2022",Limited partnership,Energy,Germany
"
Solaris1 GmbH & Co. KG
b)
Sulzfeld","
23.02.2021",Limited partnership,Energy,Germany
"
Solparc Energy SPV 14 GmbH & Co. K","
27.06.2023",Limited partnership,Energy,Germany
"
Solparc Energy SPV 18 GmbH & Co. K","
27.06.2023",Limited partnership,Energy,Germany
"
Solparc Energy SPV 17 GmbH & Co. K","
27.06.2023",Limited partnership,Energy,Germany
"
Solparc Energy SPV 5 GmbH & Co. KG","
13.01.2023",Limited partnership,Energy,Germany
"
Solparc Energy SPV 19 GmbH & Co. K","
06.10.2023",Limited partnership,Energy,Germany
"
Solparc Energy SPV 22 GmbH & Co. K","
13.10.2023",Limited partnership,Energy,Germany
"
Solparc Energy SPV 23 GmbH & Co. K","
06.10.2023",Limited partnership,Energy,Germany
"
Solparc Energy SPV 6 GmbH & Co. KG","
09.01.2023",Limited partnership,Energy,Germany
"
Solparc Energy SPV 9 GmbH & Co. KG","
13.04.2023",Limited partnership,Energy,Germany
"
Sonnenbrüder klimaneutrale Energie","
29.12.2020",Limited partnership,Energy,Germany
"
Stadler Energie GmbH & Co. KG
b)
B","
14.06.2022",Limited partnership,Energy,Germany
"
Bisher: ""Solarkraftwerk Heegwald G","
20.07.2023",Limited partnership,Energy,Germany
"
Stadtwerke Bayreuth Erneuerbare En","
19.09.2023",Limited partnership,Energy,Germany
"
Stahl Windenergie WEA 257 GmbH & C","
30.03.2017",Limited partnership,Energy,Germany
"
Stahl Windenergie WEA 258 GmbH & C","
29.03.2017",Limited partnership,Energy,Germany
"
Stadtwerke Gronau Erneuerbare Ener","
20.06.2018",Limited partnership,Energy,Germany
"
Storck Energie- und Versorgungsser","
09.01.2019",Limited partnership,Energy,Germany
"
Sunplify Energies GmbH & Co. KG
b)","
21.06.2023",Limited partnership,Energy,Germany
"
Suiter Energie GmbH & Co. KG
b)
Sc","
31.03.2022",Limited partnership,Energy,Germany
"
T.P. Regenerative Energien IV GmbH","
30.11.2022",Limited partnership,Energy,Germany
"
TEE Truchseß Erneuerbare Energien ","
09.05.2023",Limited partnership,Energy,Germany
"
T.P. Regenerative Energien V GmbH ","
25.11.2022",Limited partnership,Energy,Germany
"
TEK Tapken Energie Konzepte GmbH &","
03.05.2022",Limited partnership,Energy,Germany
"
TM 23 Energie GmbH & Co. KG
b)
Eic","
02.08.2023",Limited partnership,Energy,Germany
"
TOP Energie Vertrieb UG
(haftungsb","
30.06.2020",Limited partnership,Energy,Germany
"
TRP Energie GmbH & Co. KG
b)
Neuma","
31.08.2022",Limited partnership,Energy,Germany
"
Thüga Erneuerbare Energien GmbH & ","
02.02.2017",Limited partnership,Energy,Germany
"
Tessenow Energie GmbH & Co. KG
b)
","
20.09.2023",Limited partnership,Energy,Germany
"
Traserfelder Energie UG (haftungsb","
14.03.2022",Limited partnership,Energy,Germany
"
Traxels Erneuerbare Energien
GmbH ","
23.01.2019",Limited partnership,Energy,Germany
"
Trend Energietechnik GmbH & Co. KG","
17.02.2021",Limited partnership,Energy,Germany
"
UDI Energie FESTZINS 11 GmbH & Co.","
30.03.2021",Limited partnership,Energy,Germany
"
UDI Energie FESTZINS 14 GmbH & Co.","
07.04.2021",Limited partnership,Energy,Germany
"
UDI Energie Festzins VI GmbH & Co.","
16.04.2021",Limited partnership,Energy,Germany
"
UDI Energie FESTZINS VII GmbH & Co","
29.03.2021",Limited partnership,Energy,Germany
"
UDI Energie Festzins V GmbH & Co. ","
16.04.2021",Limited partnership,Energy,Germany
"
UGE Am Kesterberg GmbH & Co. KG
Um","
31.08.2020",Limited partnership,Energy,Germany
"
UGE Altentreptow Nordost GmbH & Co","
27.03.2023",Limited partnership,Energy,Germany
"
Energie Hermannsberg GmbH & Co. KG","
27.06.2006",Limited partnership,Energy,Germany
führung in EDV umgeschrieben und geschlossen.Zur F,hrung in ED,Limited partnership,Energy,Germany
"Energie Hermannsberg GmbH & Co. KG
b) Sitz, Niede",ister A des,Limited partnership,Energy,Germany
"
UGE Barkow GmbH & Co. KG
Umweltger","
09.03.2020",Limited partnership,Energy,Germany
"
UGE Bergen Eins GmbH & Co. KG
Umwe","
16.08.2022",Limited partnership,Energy,Germany
"
UGE Bronkow Nord Eins GmbH & Co. K","
06.02.2023",Limited partnership,Energy,Germany
"
UGE Burow Zwei GmbH & Co. KG
Umwel","
03.11.2022",Limited partnership,Energy,Germany
"
UGE Crussow Zwei GmbH & Co. KG
Umw","
11.07.2023",Limited partnership,Energy,Germany
"
UGE Drosa-Kleeste GmbH & Co. KG
Um","
19.11.2019",Limited partnership,Energy,Germany
"
UGE Duben-West Eins GmbH & Co. KG
","
16.08.2022",Limited partnership,Energy,Germany
"
UGE Everswinkel GmbH & Co. KG
Umwe","
26.03.2021",Limited partnership,Energy,Germany
"
UGE Farnstädt Eins GmbH & Co. KG
U","
13.02.2023",Limited partnership,Energy,Germany
"
UGE Gersdorf GmbH & Co. KG
Umweltg","
07.02.2023",Limited partnership,Energy,Germany
"
UGE Großbahren Drei GmbH & Co. KG
","
19.06.2023",Limited partnership,Energy,Germany
"
UGE Goddin GmbH & Co. KG
Umweltger","
01.06.2021",Limited partnership,Energy,Germany
"
UGE Gischow Eins GmbH & Co. KG
Umw","
03.11.2022",Limited partnership,Energy,Germany
"
UGE Großbahren Eins GmbH & Co. KG
","
23.06.2023",Limited partnership,Energy,Germany
"
UGE Göllnitz-West Drei GmbH & Co. ","
17.12.2019",Limited partnership,Energy,Germany
"
UGE Großbahren Zwei GmbH & Co. KG
","
19.06.2023",Limited partnership,Energy,Germany
"
UGE Großneuhausen Zwei GmbH & Co. ","
01.11.2022",Limited partnership,Energy,Germany
"
UGE Grunow GmbH & Co. KG
Umweltger","
01.11.2022",Limited partnership,Energy,Germany
"
UGE Göllnitz-West Zwei GmbH & Co. ","
06.12.2019",Limited partnership,Energy,Germany
"
UGE Hartmannsdorf Eins GmbH & Co. ","
02.07.2020",Limited partnership,Energy,Germany
"
UGE Herzberg Vier GmbH & Co. KG
Um","
14.04.2023",Limited partnership,Energy,Germany
"
UGE Herzberg Zwei GmbH & Co. KG
Um","
25.03.2021",Limited partnership,Energy,Germany
"
UGE Hombressen Eins GmbH & Co. KG
","
05.09.2022",Limited partnership,Energy,Germany
"
UGE Ihlow Drei GmbH & Co. KG
Umwel","
03.07.2023",Limited partnership,Energy,Germany
"
UGE Hövelhof-Westerloh GmbH & Co. ","
18.04.2023",Limited partnership,Energy,Germany
"
UGE Ihlow Eins GmbH & Co. KG
Umwel","
03.07.2020",Limited partnership,Energy,Germany
"
UGE Jamlitz GmbH & Co. KG
Umweltge","
06.02.2023",Limited partnership,Energy,Germany
"
UGE Karche Eins GmbH & Co. KG
Umwe","
26.03.2021",Limited partnership,Energy,Germany
"
UGE Kemmen Zwei GmbH & Co. KG
Umwe","
07.02.2023",Limited partnership,Energy,Germany
"
UGE Kleinow Eins GmbH & Co. KG
Umw","
03.07.2020",Limited partnership,Energy,Germany
"
UGE Klein Dammerow Eins GmbH & Co.","
26.03.2021",Limited partnership,Energy,Germany
"
UGE Kleinpaschleben-Drosa GmbH & C","
25.05.2022",Limited partnership,Energy,Germany
"
UGE Kunow Eins GmbH & Co. KG
Umwel","
01.02.2023",Limited partnership,Energy,Germany
"
UGE Kusel Eins GmbH & Co. KG
Umwel","
12.07.2023",Limited partnership,Energy,Germany
"
UGE Kölsa Zwei GmbH & Co. KG
Umwel","
02.07.2020",Limited partnership,Energy,Germany
"
UGE Lübbenau GmbH & Co. KG
Umweltg","
10.02.2021",Limited partnership,Energy,Germany
"
UGE Lüchow GmbH & Co. KG
Umweltger","
11.09.2020",Limited partnership,Energy,Germany
"
UGE Malterhausen GmbH & Co. KG
Umw","
17.08.2023",Limited partnership,Energy,Germany
"
UGE Marbach GmbH & Co. KG
Umweltge","
18.04.2023",Limited partnership,Energy,Germany
"
UGE Markendorf Eins GmbH & Co. KG
","
17.08.2023",Limited partnership,Energy,Germany
"
UGE Marsow Zwei GmbH & Co. KG
Umwe","
03.11.2022",Limited partnership,Energy,Germany
"
UGE Neustadt (Dosse) GmbH & Co. KG","
01.07.2021",Limited partnership,Energy,Germany
"
UGE Naundorf Eins GmbH & Co. KG
Um","
01.11.2022",Limited partnership,Energy,Germany
"
UGE Obershagen-Hänigsen Drei GmbH ","
29.03.2023",Limited partnership,Energy,Germany
"
UGE Proschim GmbH & Co. KG
Umweltg","
03.12.2019",Limited partnership,Energy,Germany
"
UGE Radinkendorf GmbH & Co. KG
Umw","
01.07.2021",Limited partnership,Energy,Germany
"
UGE Rehain Drei GmbH & Co. KG
Umwe","
01.02.2023",Limited partnership,Energy,Germany
"
UGE Reher Eins GmbH & Co. KG
Umwel","
14.12.2021",Limited partnership,Energy,Germany
"
UGE Rosenmoor Zwei GmbH & Co. KG
U","
06.02.2023",Limited partnership,Energy,Germany
"
UGE Schenkendorf Drei GmbH & Co. K","
24.03.2023",Limited partnership,Energy,Germany
"
UGE Rambeel Eins GmbH & Co. KG
Umw","
30.03.2023",Limited partnership,Energy,Germany
"
UGE Schenkendorf Eins GmbH & Co. K","
30.03.2023",Limited partnership,Energy,Germany
"
UGE Schenkendorf Zwei GmbH & Co. K","
30.03.2023",Limited partnership,Energy,Germany
"
UGE Schwarzfeld Eins GmbH & Co. KG","
29.03.2023",Limited partnership,Energy,Germany
"
UGE Schwarzfeld Zwei GmbH & Co. KG","
29.03.2023",Limited partnership,Energy,Germany
"
UGE Schäcksdorf Vier GmbH & Co. KG","
06.07.2021",Limited partnership,Energy,Germany
"
UGE Sichertshausen GmbH & Co. KG
U","
30.03.2023",Limited partnership,Energy,Germany
"
UGE Siegadel Eins GmbH & Co.
KG Um","
17.03.2017",Limited partnership,Energy,Germany
"
UGE Seelow-Vierlinden Eins GmbH & ","
08.12.2021",Limited partnership,Energy,Germany
"
UGE Siethen Eins GmbH & Co. KG
Umw","
12.10.2022",Limited partnership,Energy,Germany
"
UGE Solar Pasewalk GmbH & Co. KG
U","
13.07.2023",Limited partnership,Energy,Germany
"
UGE Süsel GmbH & Co. KG Umweltgere","
09.11.2021",Limited partnership,Energy,Germany
"
UGE Villmar GmbH & Co. KG
Umweltge","
21.06.2023",Limited partnership,Energy,Germany
"
UGE Werder Eins GmbH & Co. KG
Umwe","
24.04.2020",Limited partnership,Energy,Germany
"
WNW Energie Nord West GmbH & Co. K","
19.10.2023",Limited partnership,Energy,Germany
"
WS Energie GmbH & Co. KG
b)
59469 ","
05.01.2022",Limited partnership,Energy,Germany
"
ÖKORENTA Neue Energien ÖKOstabil V","
16.01.2019",Limited partnership,Energy,Germany
"
ÖKORENTA Neue Energien 15 GmbH & C","
29.08.2023",Limited partnership,Energy,Germany
"
ÖKORENTA Erneuerbare Energien IX
g","
08.11.2016",Limited partnership,Energy,Germany
"
ÖKORENTA Erneuerbare Energien 12
g","
11.01.2021",Limited partnership,Energy,Germany
"
nawes Grüne Energien XXX GmbH & Co","
14.12.2022",Limited partnership,Energy,Germany
"
nawes Grüne Energien XXVIII GmbH &","
14.12.2022",Limited partnership,Energy,Germany
"
nawes Grüne Energien XXVII GmbH & ","
14.12.2022",Limited partnership,Energy,Germany
"
nawes Grüne Energien XXV GmbH & Co","
14.12.2022",Limited partnership,Energy,Germany
"
nawes Grüne Energien XXIX GmbH & C","
14.12.2022",Limited partnership,Energy,Germany
"
nawes Grüne Energien XXIV GmbH & C","
14.12.2022",Limited partnership,Energy,Germany
"
reconcept 15 EnergieZins 2025 GmbH","
28.05.2020",Limited partnership,Energy,Germany
"
nawes Grüne Energien XVI GmbH & Co","
14.11.2022",Limited partnership,Energy,Germany
"
nawes Grüne Energien XV GmbH & Co.","
14.11.2022",Limited partnership,Energy,Germany
"
nawes Grüne Energien XIX GmbH & Co","
14.11.2022",Limited partnership,Energy,Germany
"
nawes Grüne Energien XXII GmbH & C","
14.12.2022",Limited partnership,Energy,Germany
"
Milvio Energy 15 GmbH & Co. KG
b)
","
11.07.2023",Limited partnership,Energy,Germany
"
immitec Energie PV GmbH & Co. KG
b","
24.03.2023",Limited partnership,Energy,Germany
"
enen Dachprojekte zur Nutzung von
","
29.01.2020",Limited partnership,Energy,Germany
"
focus energie GmbH & Co KG
b)
Frei","
10.10.2016",Limited partnership,Energy,Germany
"
enen Dachprojekte zur Nutzung von
","
06.02.2020",Limited partnership,Energy,Germany
"
nawes Grüne Energien IX GmbH & Co.","
30.11.2021",Limited partnership,Energy,Germany
"
nawes Grüne Energien VIII GmbH & C","
30.11.2021",Limited partnership,Energy,Germany
"
natcraft energy solution I GmbH & ","
27.12.2016",Limited partnership,Energy,Germany
"
Solaranlage Großwaltersdorf GmbH &","
20.12.2016",Limited partnership,Energy,Germany
"
nawes Grüne Energien VI GmbH & Co.","
13.11.2018",Limited partnership,Energy,Germany
"
UGE Wilsen Vier GmbH & Co. KG
Umwe","
04.11.2019",Limited partnership,Energy,Germany
"
UGE Wustermark Drei GmbH & Co. KG
","
25.05.2022",Limited partnership,Energy,Germany
"
UGE Wundersleben GmbH & Co. KG
Umw","
26.03.2021",Limited partnership,Energy,Germany
"
UGE Wulften Eins GmbH & Co. KG
Umw","
11.03.2022",Limited partnership,Energy,Germany
"
UGE Zerre Eins GmbH & Co. KG
Umwel","
02.06.2017",Limited partnership,Energy,Germany
"
UKB Energie GmbH & Co. KG
b)
Stein","
03.03.2021",Limited partnership,Energy,Germany
"
UKPV 5 GmbH & Co. KG
b)
Ettlingen
","
03.11.2020",Limited partnership,Energy,Germany
"
UKPV 6 GmbH & Co. KG
b)
Ettlingen
","
12.11.2020",Limited partnership,Energy,Germany
"
UKPV 8 GmbH & Co. KG
b)
Karlsruhe
","
12.11.2020",Limited partnership,Energy,Germany
"
U.N.E. Niedrige Energiehäuser GmbH","
13.07.2016",Limited partnership,Energy,Germany
"
Umwelt und Energie Gesellschaft mb","
31.08.2016",Limited partnership,Energy,Germany
"
VBHS Energie GmbH & Co. KG
b)
Hame","
31.01.2023",Limited partnership,Energy,Germany
"
VGS Energie 75 GmbH & Co. KG
b)
Ro","
18.08.2017",Limited partnership,Energy,Germany
"
VGS Energie 80 GmbH & Co. KG
b)
Ro","
18.08.2017",Limited partnership,Energy,Germany
