CVR-nummer/REG-nummer,Startdato,Ophørsdato,Navn,Adresse,Postnr.,By,Virksomhedsform,Hovedbranche,Telefonnr,Email,Reklamebeskyttet
38587870,2017-04-11,2018-12-30,Klink Vindkraft I/S,"C/O Christine Jansby, C/O Christine Jansby - Skovridergårdsvej 47 - 2830 Virum",2830,Virum,Interessentskab,351100 Produktion af elektricitet,,,Ja
18546981,1995-06-01,2012-04-30,DIGEMØLLEN I/S,"C/O KASSERER POUL TAVS, C/O KASSERER POUL TAVS - Midholmvej 1 - 7752 Snedsted",7752,Snedsted,Interessentskab,351100 Produktion af elektricitet,,,Nej
21144576,1998-07-01,2008-06-30,NEG MICON VINDMØLLELAUG I/S,"C/O Jørgen N Kyhl, C/O Jørgen N Kyhl - Møllestensvej 14 - 8940 Randers SV",8940,Randers SV,Interessentskab,351100 Produktion af elektricitet,,,Nej
20121475,1997-05-28,2009-06-30,FRAGDRUP VINDMØLLELAUG I/S,"C/O Kim Dahl, C/O Kim Dahl - Kraghøjvej 26 - Gandrup - 9510 Arden",9510,Arden,Interessentskab,351100 Produktion af elektricitet,,,Nej
17818783,1993-11-23,2022-11-24,HALSNÆS MØLLELAUG I/S,"C/O Peter Wildt, C/O Peter Wildt - Stengelshøjvej 36 - 4220 Korsør",4220,Korsør,Interessentskab,351100 Produktion af elektricitet,,,Ja
37196606,2015-10-01,2023-06-08,Primdahls VE-produktion I/S,"C/O Jesper Primdahl Nielsen, C/O Jesper Primdahl Nielsen - Bakkegårdsvej 1 - 7760 Hurup Thy",7760,Hurup Thy,Interessentskab,351100 Produktion af elektricitet,,,Ja
20881577,1998-06-04,2014-12-30,GUNDESTRUP VINDMØLLELAUG I/S V/FORMAND ERIK LASSEN,Præstemarken 19 - 5762 Vester Skerninge,5762,Vester Skerninge,Interessentskab,351100 Produktion af elektricitet,,,Nej
35010688,2012-11-19,2017-12-31,Nørhede - Hjortmose Vind 14 I/S,"C/O Niels Peter Jensen, C/O Niels Peter Jensen - Lervangvej 16 - 6950 Ringkøbing",6950,Ringkøbing,Interessentskab,351100 Produktion af elektricitet,,,Ja
25220242,2000-01-01,2017-12-31,Tværvind I/S Vibeke Aamodt & Lars Ingemann Aamodt,Skolevej 27 - Fodby - 4700 Næstved,4700,Næstved,Interessentskab,351100 Produktion af elektricitet,,,Nej
74546358,1988-02-01,2009-03-31,RISERUP-EGELEV VINDMØLLE I/S,Sølvgade 5 - Ø Kippinge - 4840 Nørre Alslev,4840,Nørre Alslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
33236425,2010-11-15,2014-04-11,Sandager Vindmølle Lav I/S,"C/O Finn Vestergaard, C/O Finn Vestergaard - Rørmosevej 25 - 5610 Assens",5610,Assens,Interessentskab,351100 Produktion af elektricitet,,,Nej
31404592,2008-05-13,2013-06-30,Østerild Nord Vindmøllelaug I/S,"C/O Revisionsfirma Ole Vestergaard, C/O Revisionsfirma Ole Vestergaard - Bakkevænget 16 - 8990 Fårup",8990,Fårup,Interessentskab,351100 Produktion af elektricitet,,,Nej
31404541,2008-05-13,2013-06-30,Hjardemål Tyvhale Vindmøllelaug,"C/O Revisionsfirma Ole Vestergaard, C/O Revisionsfirma Ole Vestergaard - Bakkevænget 16 - 8990 Fårup",8990,Fårup,Interessentskab,351100 Produktion af elektricitet,,,Nej
26339790,2001-07-01,2011-06-30,Storehøj Erhvervsvindmøllelaug I/S,Vendbjerg 31 - Nors - 7700 Thisted,7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,,Nej
22024833,1999-09-01,2008-12-31,Den Glade Enke v/Peer Porsmose Kristensen og Ole L Andersen,"C/O Peer Porsmose Kristensen, C/O Peer Porsmose Kristensen - Ryetsvej 40 - Kilden - 9900 Frederikshavn",9900,Frederikshavn,Interessentskab,351100 Produktion af elektricitet,,,Nej
26586399,2002-04-05,2020-12-31,Vindstyrke 9,Østerløkkevej 47 - 8305 Samsø,8305,Samsø,Interessentskab,351100 Produktion af elektricitet,,,Nej
28027672,2004-10-01,2013-12-31,KF-Invest I/S,Kornelparken 270 - 9310 Vodskov,9310,Vodskov,Interessentskab,351100 Produktion af elektricitet,,,Nej
26586739,2002-04-05,2019-12-31,Samvind I/S,Selsinggaarde 2 - 8305 Samsø,8305,Samsø,Interessentskab,351100 Produktion af elektricitet,,,Nej
26372720,2001-10-01,2011-11-30,Bendstrup Møllelaug II I/S,"C/O Joakim Kiørboe, C/O Joakim Kiørboe - Fjordvej 6 - Kare - 8950 Ørsted",8950,Ørsted,Interessentskab,351100 Produktion af elektricitet,,,Nej
25389697,2000-05-01,2010-03-31,Malmose Vindmøllelaug I/S Mølle II,"C/O Kasserer Niels Uffe Jørgensen, C/O Kasserer Niels Uffe Jørgensen - Lundsager 32 - 5540 Ullerslev",5540,Ullerslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
25142861,1999-12-15,2014-12-31,Højmark Møllelaug I/S,"C/O Rasmus Nielsen, C/O Rasmus Nielsen - Adelvej 65 - 6940 Lem St",6940,Lem St,Interessentskab,351100 Produktion af elektricitet,,,Nej
32585272,2009-12-01,2017-06-30,Hørdum Vindenergi I/S,Gajsgårdsvej 21 - 7673 Harboøre,7673,Harboøre,Interessentskab,351100 Produktion af elektricitet,,,Nej
29934363,2013-03-06,2018-06-30,VE-Anlæg Brodalvej 8 I/S,"C/O Morten og Heidi Lønsbo, C/O Morten og Heidi Lønsbo - Brodalvej 8 - 4600 Køge",4600,Køge,Interessentskab,351100 Produktion af elektricitet,,,Ja
31324009,2007-01-01,2013-01-01,Stüdenitz Madsdige v/Frode Sandager Rasmussen,Madsdige 6 - 8970 Havndal,8970,Havndal,Interessentskab,351100 Produktion af elektricitet,,,Ja
35901809,2012-10-01,2017-12-31,Møns Sol I/S,"C/O Thomas Hvalsø Hansen, C/O Thomas Hvalsø Hansen - Furesøvej 15 - 2830 Virum",2830,Virum,Interessentskab,351100 Produktion af elektricitet,,,Ja
25806395,2000-10-01,2023-06-30,RA Vindmøllelaug I/S,"C/O Robert Andersen, C/O Robert Andersen - Kærmarksvej 46 - Birkelev - 6780 Skærbæk",6780,Skærbæk,Interessentskab,351100 Produktion af elektricitet,,,Nej
37427853,1986-10-23,2008-06-30,VESTEREGN VINDMØLLELAUG I/S,"C/O Niels A. Rasmussen, C/O Niels A. Rasmussen - Vestervej 12 - Vesteregnen - 5935 Bagenkop",5935,Bagenkop,Interessentskab,351100 Produktion af elektricitet,,,Nej
28079753,1987-04-01,2017-10-05,LANGHØJ VINDMØLLELAUG I/S,"C/O Kasserer Mona Madsen, C/O Kasserer Mona Madsen - Bækkelundvej 5 - 7600 Struer",7600,Struer,Interessentskab,351100 Produktion af elektricitet,,,Ja
20306343,1997-09-01,2011-12-31,ODDENSE MØLLELAUG AF 1997,"C/O Claus Trechner, C/O Claus Trechner - Hovedgaden 2 - Vejrumbro - 8830 Tjele",8830,Tjele,Interessentskab,351100 Produktion af elektricitet,,,Nej
19984036,1996-11-01,2009-12-31,SONJA OG JAN POULSEN HOLMEGÅRDEN,Holmegårdsvej 18 - 8270 Højbjerg,8270,Højbjerg,Interessentskab,351100 Produktion af elektricitet,,,Nej
20666676,1998-02-12,2008-12-31,Rye Vindmøllelaug I/S,"C/O Bente Nielsen, C/O Bente Nielsen - Matildevej 10 - 4200 Slagelse",4200,Slagelse,Interessentskab,351100 Produktion af elektricitet,,,Nej
36138890,2014-11-01,2019-12-05,Rindum Enge Mølle 2 I/S,"C/O Egon Poulsen, C/O Egon Poulsen - Toftvej 8 - 6950 Ringkøbing",6950,Ringkøbing,Interessentskab,351100 Produktion af elektricitet,,,Ja
17803689,1993-08-16,2013-09-25,Tåsinge Møllelaug I/S,Holgersgade 1 - 7900 Nykøbing M,7900,Nykøbing M,Interessentskab,351100 Produktion af elektricitet,,,Nej
25763335,2000-11-20,2021-12-31,Horsbyg Vindmøllelaug v/Flemming Lindegaard m fl,Wiffertsholmvej 15 - 9560 Hadsund,9560,Hadsund,Interessentskab,351100 Produktion af elektricitet,,,Nej
13345740,1989-06-01,2012-08-31,I/S Gunderup Vindmøllelaug,"C/O Connie Jensen, C/O Connie Jensen - Rakkebyvej 258 - Rakkeby - 9800 Hjørring",9800,Hjørring,Interessentskab,351100 Produktion af elektricitet,,,Nej
39887827,2018-09-25,2018-10-19,Strandgaard-Vindmøllen I/S,Vestermarksvej 12 - 9480 Løkken,9480,Løkken,Interessentskab,351100 Produktion af elektricitet,,,Nej
14646779,1990-11-15,2008-12-31,STENHØJ VINDMØLLELAUG,"C/O Henning Larsen, C/O Henning Larsen - Gundestrupvej 8 - 9300 Sæby",9300,Sæby,Interessentskab,351100 Produktion af elektricitet,,,Nej
99981652,1986-05-15,2021-10-31,ALLENBJERG VINDMØLLELAUG I/S/ MOGENS NIELSEN M FL,Hedevejen 8 - Nordenbro - 5932 Humble,5932,Humble,Interessentskab,351100 Produktion af elektricitet,,,Ja
32505368,2009-11-18,2017-11-22,Vindmøllelaug Århus Bugt I/S,"C/O ArosTeknik ApS, C/O ArosTeknik ApS - Fabriksvej 8 - 8881 Thorsø",8881,Thorsø,Interessentskab,351100 Produktion af elektricitet,,,Ja
18170779,1994-10-25,2011-06-30,VOERSÅ VINDMØLLELAUG I/S,"C/O Erik Kreutz, C/O Erik Kreutz - Virkelyst 20 - 9300 Sæby",9300,Sæby,Interessentskab,351100 Produktion af elektricitet,,,Nej
26821924,2002-10-01,2021-12-31,Tagmarken 2 Møllelaug I/S,"C/O Ivan Høgh, C/O Ivan Høgh - Sennels Hede 10 - 7700 Thisted",7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,,Nej
21011037,1998-07-01,2012-06-30,GRÅHEDE MØLLELAUG I/S V/HANS CHR KALLESØ M FL,Skrænten 45 - 6870 Ølgod,6870,Ølgod,Interessentskab,351100 Produktion af elektricitet,,,Nej
30970888,2007-11-20,2023-10-26,Watzerath 17 I/S,Mariagervej 58B - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,,,Ja
36630396,2015-04-08,2023-11-08,I/S Medvind,"C/O Peder Schrøder, C/O Peder Schrøder - Keldernæsvej 68 - 4952 Stokkemarke",4952,Stokkemarke,Interessentskab,351100 Produktion af elektricitet,,,Nej
25479793,2000-06-01,2012-12-31,Kragelund Erhvervsmøllelaug I/S,"C/O Svend Vingtoft, C/O Svend Vingtoft - Ollinghedevej 14 - 6933 Kibæk",6933,Kibæk,Interessentskab,351100 Produktion af elektricitet,,,Nej
37302430,2016-01-01,2023-06-30,Bakkesø Vindmøllelaug I/S,Søndre Øsløsvej 26 - 7742 Vesløs,7742,Vesløs,Interessentskab,351100 Produktion af elektricitet,,,Ja
25089383,2000-02-01,2010-04-30,Nr Åstrup Møllelaug I/S v/John R M Nielsen M Fl,"C/O Ludvig Henriksen, C/O Ludvig Henriksen - Elmevej 9 - 6650 Brørup",6650,Brørup,Interessentskab,351100 Produktion af elektricitet,,,Nej
31930596,2009-01-01,2018-12-31,Harreby Vest Møllelaug I/S,"C/O Hans A Pedersen, C/O Hans A Pedersen - Sdr Hygum Birkevej 14 - 6630 Rødding",6630,Rødding,Interessentskab,351100 Produktion af elektricitet,,,Nej
31562112,2009-01-01,2020-11-23,Bondøn 10 I/S,"C/O Ole Nielsen, C/O Ole Nielsen - Bakkedraget 4 - 7100 Vejle",7100,Vejle,Interessentskab,351100 Produktion af elektricitet,,,Nej
29095825,2005-12-01,2015-12-31,Pingu Invest I/S,Haarvej 18 - Haar - 8382 Hinnerup,8382,Hinnerup,Interessentskab,351100 Produktion af elektricitet,,,Nej
20612347,1998-01-01,2014-06-30,NR. LØGUM VINDMØLLELAUG I/S,"C/O Hugo Schmidt, C/O Hugo Schmidt - Julianehåbvej 19 - Kravlund Mark - 6360 Tinglev",6360,Tinglev,Interessentskab,351100 Produktion af elektricitet,,,Nej
29957541,2006-11-01,2010-12-31,ja Vindinvest I/S v/Jan Veng Madsen & Anders Thygesen,Ndr Stationsvej 1B - 8721 Daugård,8721,Daugård,Interessentskab,351100 Produktion af elektricitet,,,Nej
17563688,1994-01-14,2008-03-31,SØNDERSØ MØLLELAUG I/S,"C/O Marianne Gitz, C/O Marianne Gitz - Abildrovej 14 - Eskilstrup - 5400 Bogense",5400,Bogense,Interessentskab,351100 Produktion af elektricitet,,,Nej
25996208,2001-01-01,2017-04-07,Klink 3 Vindmøllelaug I/S,"C/O Advokat Kim Mouritsen, C/O Advokat Kim Mouritsen - Østervold 20 - 3. - 8900 Randers C",8900,Randers C,Interessentskab,351100 Produktion af elektricitet,,,Nej
45629953,1988-11-01,2008-12-31,FJELLERAD VINDMØLLELAUG I/S,"C/O JENS ARNE HØY JENSEN, C/O JENS ARNE HØY JENSEN - Vaarstvej 310 - 9260 Gistrup",9260,Gistrup,Interessentskab,351100 Produktion af elektricitet,,,Nej
35963766,2014-09-22,2015-06-30,Gammelstrup Vindkraft I/S,"C/O Revisionsfirmaet Ole Vestergaard, C/O Revisionsfirmaet Ole Vestergaard - Bakkevænget 16 - 8990 Fårup",8990,Fårup,Interessentskab,351100 Produktion af elektricitet,,,Ja
19594300,1996-10-01,2008-03-31,I/S SYLTHOLM 31 V/HANNE HØJER OG ANDERS JØRGENSEN,"C/O Nebbegård, C/O Nebbegård - Vænget 3 - Kattinge - 4000 Roskilde",4000,Roskilde,Interessentskab,351100 Produktion af elektricitet,,,Nej
14575596,1990-04-01,2013-12-30,VESTER ULSLEV VINDMØLLELAUG I/S,"C/O Kasserer Frank Petersen, C/O Kasserer Frank Petersen - Moltkesvej 5 - Handermelle - 4894 Øster Ulslev",4894,Øster Ulslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
26354714,2001-11-20,2023-12-31,Dybvad Vindmøllelaug I/S,Sønderbyen 36 - 6534 Agerskov,6534,Agerskov,Interessentskab,351100 Produktion af elektricitet,,,Ja
12886543,1989-04-01,2014-12-31,TORRIG VINDMØLLELAUG I/S V/ KASSERER BØRGE JØRGENSEN,Poppel Allé 12 - 4943 Torrig L,4943,Torrig L,Interessentskab,351100 Produktion af elektricitet,,,Nej
68578957,1988-04-15,2009-10-30,EGONS MØLLELAUG I/S/AASE AHLE M FL,Jagtvej 4 - Holmsland - 6950 Ringkøbing,6950,Ringkøbing,Interessentskab,351100 Produktion af elektricitet,,,Ja
34949050,2013-04-01,2016-12-31,Snurre Snup I/S,Gormsvej 27 - 7760 Hurup Thy,7760,Hurup Thy,Interessentskab,351100 Produktion af elektricitet,,,Nej
34924430,2012-11-19,2018-04-30,Nørhede - Hjortmose Vind 9 I/S,"C/O Gitte Lauridsen, C/O Gitte Lauridsen - Novej 1 - 6950 Ringkøbing",6950,Ringkøbing,Interessentskab,351100 Produktion af elektricitet,,,Ja
15359692,1991-06-24,2010-12-31,VOGNKÆR MØLLELAUG I/S,"C/O Poul Rossander Nielsen, C/O Poul Rossander Nielsen - Nyropsvej 16 - Holmsland - 6950 Ringkøbing",6950,Ringkøbing,Interessentskab,351100 Produktion af elektricitet,,,Nej
25249135,1999-11-03,2019-06-30,Bjørup Møllelaug I/S,Folemarken 57 - 4800 Nykøbing F,4800,Nykøbing F,Interessentskab,351100 Produktion af elektricitet,,,Ja
25217411,2000-02-01,2021-02-08,Nørregård Møllelaug I/S,"C/O Palle Lund, C/O Palle Lund - Østermarksvej 2 - Ildved - 7300 Jelling",7300,Jelling,Interessentskab,351100 Produktion af elektricitet,,,Nej
20531940,1997-11-01,2012-06-30,KVINDVAD BAKKE VINDMØLLELAUG I/S V/NIELS ZINCK .,"C/O Johannes Dalbjerg, C/O Johannes Dalbjerg - Kaj Munks Vej 14 - 7400 Herning",7400,Herning,Interessentskab,351100 Produktion af elektricitet,,,Nej
31404509,2008-05-13,2023-12-31,Nees Vindmøllelaug I/S,"C/O Fjordland, C/O Fjordland - Industrivej 53 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,,,Ja
26513685,2001-12-25,2017-12-31,Felding Mose I Møllelaug I/S,"C/O Ole Bonde Larsen, C/O Ole Bonde Larsen - Uslev Markvej 99 - Bjergby - 9800 Hjørring",9800,Hjørring,Interessentskab,351100 Produktion af elektricitet,,,Nej
26923409,2002-10-01,2018-12-31,Torpe Møllelaug I/S,Pilehaven 5 - Tryggelev - 5932 Humble,5932,Humble,Interessentskab,351100 Produktion af elektricitet,,,Nej
17195131,1993-08-12,2014-04-08,INGSTRUP SØ MØLLELAUG I/S,"C/O Kasserer Henrik Frost, C/O Kasserer Henrik Frost - Georg Rygårds Kvarter 6 - 9700 Brønderslev",9700,Brønderslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
25568281,2000-09-01,2011-04-30,Radby Møllelaug I/S,"C/O Kirsten Jensen, C/O Kirsten Jensen - Gammelgårdsvej 28 - Nr Søby - 5792 Årslev",5792,Årslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
25474562,2000-07-01,2011-12-31,Sjølund Erhvervsmøllelaug I/S c/o Kurt Jessen,"C/O c/o Kurt Jessen, C/O c/o Kurt Jessen - Skovbøllingvej 20 - 6100 Haderslev",6100,Haderslev,Interessentskab,351100 Produktion af elektricitet,,,Nej
26788684,2002-09-01,2020-12-31,Paludans Flak Havvind I/S,Strandengen 1 - Ballen - 8305 Samsø,8305,Samsø,Interessentskab,351100 Produktion af elektricitet,,,Nej
15869097,1991-12-12,2015-05-31,KERTINGE NOR VINDMØLLELAUG I/S,"C/O Jan Weng Madsen, C/O Jan Weng Madsen - Kaslundvej 10 - Kaslund - 5610 Assens",5610,Assens,Interessentskab,351100 Produktion af elektricitet,,,Nej
25287169,2000-03-01,2013-12-30,Hemmeshøj Møllelaug I/S,Hemmeshøjvej 26C - 4241 Vemmelev,4241,Vemmelev,Interessentskab,351100 Produktion af elektricitet,,,Nej
26816149,2002-10-02,2014-09-30,Windfair I/S,Gammel Vråvej 31 - 9382 Tylstrup,9382,Tylstrup,Interessentskab,351100 Produktion af elektricitet,,,Nej
26671353,2002-06-28,2019-12-31,I/S DIFKO SAMSØ I,"C/O DIFKO ADMINISTRATION A/S, C/O DIFKO ADMINISTRATION A/S - Merkurvej 1K - 7. - 7400 Herning",7400,Herning,Interessentskab,351100 Produktion af elektricitet,,,Ja
21292133,1998-10-01,2018-07-16,VILSBÆK MØLLELAUG I/S,"C/O Tove Holm, C/O Tove Holm - Dybbølparken 5D - Dybbøl - 6400 Sønderborg",6400,Sønderborg,Interessentskab,351100 Produktion af elektricitet,,,Nej
37299456,2015-11-26,2018-04-25,Vindmøllen Stenisenge 53 I/S,Stenisengevej 53 - 9382 Tylstrup,9382,Tylstrup,Interessentskab,351100 Produktion af elektricitet,,,Ja
31737079,2005-07-01,2014-09-30,WINDPARK PASSOW I/S,Tronholmen 3 - 3. - 8960 Randers SØ,8960,Randers SØ,Interessentskab,351100 Produktion af elektricitet,,,Nej
37069191,2015-01-01,2016-12-30,J Andersen&L Sørensen I/S,Eghovedvej 14 - 8340 Malling,8340,Malling,Interessentskab,351100 Produktion af elektricitet,,,Nej
26921708,2002-01-01,2018-06-30,I/S Karl Erik Christiansen og Lena Overgaard Christiansen,"C/O Christiansen, C/O Christiansen - Toftegårdsvej 4 - Sdr Vium - 6893 Hemmet",6893,Hemmet,Interessentskab,351100 Produktion af elektricitet,,,Nej
33512880,2011-04-01,2013-04-30,Vindmølle Sierne 5 I/S,Sierne 5 - 5492 Vissenbjerg,5492,Vissenbjerg,Interessentskab,351100 Produktion af elektricitet,,,Nej
28238207,2005-01-01,2010-05-31,Hindkær I/S v/Kresten Vestergård& Inger Vestergård,Flintøksen 16 - Mejrup - 7500 Holstebro,7500,Holstebro,Interessentskab,351100 Produktion af elektricitet,,,Nej
28644299,2005-07-01,2015-12-31,Strynø Vindenergi v/Torben Hansen,"C/O Jens Rasmussen, C/O Jens Rasmussen - Helletoftevej 1 - Helletofte - 5953 Tranekær",5953,Tranekær,Interessentskab,351100 Produktion af elektricitet,,,Nej
19226891,1996-05-01,2010-11-30,GITTE KIRKEGAARD NIELSEN OLE SINDBJERG FOMSGAARD,Vesttarpvej 24 - Velling - 6950 Ringkøbing,6950,Ringkøbing,Interessentskab,351100 Produktion af elektricitet,,,Nej
25260724,2000-03-15,2010-08-17,Sønderager Vindmøllelaug I/S V/Bent Ø Jacobsen,Sdr Lourupvej 11 - Sdr Gørding - 6690 Gørding,6690,Gørding,Interessentskab,351100 Produktion af elektricitet,,,Nej
26328969,2001-10-01,2022-06-30,Kvols Møllelaug I/S,Rogenstrupvej 5 - 8831 Løgstrup,8831,Løgstrup,Interessentskab,351100 Produktion af elektricitet,,,Nej
21141801,1998-08-01,2019-12-31,VINDMØLLEVIRKSOMHED I/S EVA ANDERSEN/ALLAN ANDERSEN,Pilehavevej 11 - Frøslev - 4660 Store Heddinge,4660,Store Heddinge,Interessentskab,351100 Produktion af elektricitet,,,Nej
20424281,1997-09-21,2008-09-30,SALTØ VINDMØLLELAUG I/S V/FINN FALCK MADSEN M. FL.,Galtebjergvej 14 - 4593 Eskebjerg,4593,Eskebjerg,Interessentskab,351100 Produktion af elektricitet,,,Nej
35697152,2014-01-01,2015-12-31,Østergaard Windenergy I/S,Nørrelundvej 14 - 7620 Lemvig,7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,,,Ja
28401795,2005-02-01,2022-08-25,TRY-EL I/S v/Per Nielsen,Gretterholtvej 16 - 9330 Dronninglund,9330,Dronninglund,Interessentskab,351100 Produktion af elektricitet,,,Ja
40003045,2019-01-01,2019-08-19,Særlev Sol I/S,"C/O Willi Christiansen, C/O Willi Christiansen - Skippingevej 25 - 4460 Snertinge",4460,Snertinge,Interessentskab,351100 Produktion af elektricitet,,,Ja
34447926,2012-04-02,2012-04-30,PA-Power I/S,"C/O Peer Andersen og Louise Andersen, C/O Peer Andersen og Louise Andersen - Hørby Færgevej 30 - 4300 Holbæk",4300,Holbæk,Interessentskab,351100 Produktion af elektricitet,,,Nej
20472871,1997-11-30,2008-09-30,TEESTRUP VINDMØLLELAUG I/S,"C/O Kasserer Finn Falck Madsen, C/O Kasserer Finn Falck Madsen - Galtebjergvej 14 - 4593 Eskebjerg",4593,Eskebjerg,Interessentskab,351100 Produktion af elektricitet,,,Nej
84384151,1988-11-07,2017-12-31,I/S KIELSBJERG MØLLELAUG 1988,"C/O Lars S.T. Hansen, C/O Lars S.T. Hansen - Kielsbjerg 4 - Bojskov - 6400 Sønderborg",6400,Sønderborg,Interessentskab,351100 Produktion af elektricitet,,,Nej
14720197,1990-10-01,2012-06-30,FTH Invest I/S,Hovborgvej 73 - 6682 Hovborg,6682,Hovborg,Interessentskab,351100 Produktion af elektricitet,,,Nej
36372222,2015-07-01,2017-06-30,Bundgård Hede I/S,"C/O Gunnar Lisby Kjær, C/O Gunnar Lisby Kjær - Skovlyvej 2 - 7620 Lemvig",7620,Lemvig,Interessentskab,351100 Produktion af elektricitet,,,Ja
20733535,1998-02-01,2020-03-31,DJURSLAND MØLLELAUG I/S,"C/O SIMON POPE, C/O SIMON POPE - Stenbækvej 16 - 8220 Brabrand",8220,Brabrand,Interessentskab,351100 Produktion af elektricitet,,,Nej
32191827,2009-07-01,2022-06-30,Anker og Trine Løfstedt I/S,Blåhøjvej 79 - 7330 Brande,7330,Brande,Interessentskab,351100 Produktion af elektricitet,,,Nej
25765869,2000-12-01,2009-12-31,Ravning Vind I/S,"C/O Kurt Pedersen, C/O Kurt Pedersen - Hærvejen 93 - 7182 Bredsten",7182,Bredsten,Interessentskab,351100 Produktion af elektricitet,,,Nej
25286278,2000-03-16,2014-12-30,Handest Vest Erhvervsmøllelaug II,"C/O Ove Rasmussen, C/O Ove Rasmussen - Skovsgårdvej 9 - Skovsgård - 9500 Hobro",9500,Hobro,Interessentskab,351100 Produktion af elektricitet,,,Nej
26892260,2002-11-01,2021-06-13,Bornholms Vindmøllelaug II I/S,Bredgade 13 - 3730 Nexø,3730,Nexø,Interessentskab,351100 Produktion af elektricitet,,,Nej
10168112,2000-10-01,2017-12-31,Vindmølleejere Niels Hjorth og Susanne Hjorth I/S,Dragsgaardsvej 6 - 9574 Bælum,9574,Bælum,Interessentskab,351100 Produktion af elektricitet,,,Nej
97789959,1986-09-24,2016-12-31,VINDMØLLEPARKEN VESTERMARK I/S,"C/O JYSK VINDKRAFT, C/O JYSK VINDKRAFT - Holgersgade 1 - 7900 Nykøbing M",7900,Nykøbing M,Interessentskab,351100 Produktion af elektricitet,,,Nej
31236908,2008-01-01,2008-11-30,Alstrup 5 Møllelaug I/S,Holgersgade 1 - 7900 Nykøbing M,7900,Nykøbing M,Interessentskab,351100 Produktion af elektricitet,,,Nej
34856044,2013-01-01,2017-12-31,Gilbjerg 4 I/S,"C/O Mogens Böcker Leth, C/O Mogens Böcker Leth - Magnoliavej 16 - 7700 Thisted",7700,Thisted,Interessentskab,351100 Produktion af elektricitet,,,Nej
75746555,1987-12-21,2022-02-08,Sydvestsjællands Vindmølle SSV1,"C/O C/o Erling Mikkelsen, C/O C/o Erling Mikkelsen - Søbakkevej 41 - Slukefter - 5210 Odense NV",5210,Odense NV,Interessentskab,351100 Produktion af elektricitet,,,Nej
25402758,1986-05-21,2009-07-31,ENSHØJ VINDENERGI I/S,Skivevej 101 - 9500 Hobro,9500,Hobro,Interessentskab,351100 Produktion af elektricitet,,,Nej
